,hi-en,hi,len-hi,len-hi-en
38347,urshita,उर्शिता,7,7
38348,algiers,अल्जीयर्स,9,7
38349,hnderej,हंडरेज,6,7
38350,kuybaah,कुयबाह,6,7
38351,nibbles,निब्बल्स,8,7
38353,frojing,फोर्जिंग,8,7
38354,eminant,एम‍िनेंट,8,7
38355,solomas,सोलोमॉस,7,7
38356,budhape,बुढ़ापे,7,7
38357,chinhon,चिह्नों,7,7
38358,country,कंट्री,6,7
38359,bhumiya,भूमीय,5,7
38360,counsil,काउन्सिल,8,7
38361,slipper,स्लिपर,6,7
38362,slipped,स्लिप,5,7
38363,bolbala,बोलबाला,7,7
38364,refresh,रिफ्रेश,7,7
38365,tawqeer,तौकीर,5,7
38366,sadhuon,साधुओं,6,7
38367,bhindra,भिंडरा,6,7
38368,dhadial,ढडियाल,6,7
38369,newyork,न्यूयार्क,9,7
38370,roktham,रोकथाम,6,7
38371,cardiff,कार्डिफ,7,7
38372,panhala,पन्हाला,7,7
38373,neyveli,नेवेली,6,7
38374,agroiya,अगरोइया,7,7
38375,bandana,बन्डाना,7,7
38376,alairik,अलैरिक,6,7
38377,chinese,चीनी,4,7
38378,nashvar,नश्वर,5,7
38379,abhjaty,अभिजात्य,8,7
38380,gagroli,गगरोली,6,7
38381,reforms,रिफार्म्स,9,7
38382,yatraon,यात्राओं,8,7
38383,referee,रेफरी,5,7
38384,gujraal,गुजराल,6,7
38385,evaniya,इवानिया,7,7
38386,nickell,निकेल,5,7
38387,achtion,धाड़,3,7
38388,nitiyon,नीतियों,7,7
38389,oreliya,ऑरेलिया,7,7
38390,niebuhr,नीबुह,5,7
38391,niehaus,निहाउस,6,7
38392,serdica,सरडिका,6,7
38393,niesbud,एनआईईएसबीयूडी,13,7
38394,redondo,रिडोंडो,7,7
38395,tasviro,तस्वीरों,8,7
38396,uddalak,उद्दालक,7,7
38397,mehange,महंगे,5,7
38398,ganitoy,गणितीय,6,7
38399,nigeria,नाइज़ीरिया,10,7
38400,ladkion,लड़कियों,8,7
38401,sleeper,स्लीपर,6,7
38402,redmond,रेडमंड,6,7
38403,ranjita,रंजीता,6,7
38404,judnaar,जुड़नार,7,7
38405,premika,प्रेमिका,8,7
38406,charkot,चार्कोट,7,7
38407,selvraj,सेल्वराज,8,7
38408,mekkile,मैककिले,7,7
38409,sergipe,सर्जिपे,7,7
38410,reduced,रिड्यूस्ड,9,7
38411,kalimar,कॉलीमर,6,7
38412,kardiaa,कार्डिया,8,7
38413,manjila,मंजिला,6,7
38414,samarth,समर्थ,5,7
38415,slicing,स्लाइसिंग,9,7
38416,schelfi,श्चेल्फी,8,7
38417,sanjula,संजुला,6,7
38418,nicobar,निकाबार,7,7
38419,reengus,रींगस,5,7
38420,serbian,सर्बियन,7,7
38421,kripaya,कृपया,5,7
38422,nyuntam,न्यूनतम,7,7
38423,reeling,रीलिंग,6,7
38424,reelers,रीलर,4,7
38425,nicolai,निकोलाई,7,7
38426,nicolas,निकोलस,6,7
38427,nicolau,निकोलाउ,7,7
38428,hayward,हेवर्ड,6,7
38429,forever,फॉरएवर,6,7
38430,caradoc,कारडोक,6,7
38431,hastiyo,हस्तियों,8,7
38432,endriya,एन्ड्रीया,9,7
38433,nicosia,निकोसिया,8,7
38434,dwiteey,द्वितीय,7,7
38435,slewing,स्लीविंग,8,7
38436,exposed,उजागर,5,7
38437,reducer,रिड्यूसर,8,7
38438,sledges,स्लेज,5,7
38439,agaatha,अगाथा,5,7
38440,batchit,बातचीत,6,7
38441,matvale,मतवाले,6,7
38442,nesting,नेस्टिंग,8,7
38443,subhash,सुभाष,5,7
38444,matvala,मतवाला,6,7
38445,lokayat,लोकायत,6,7
38446,daarjan,डॉर्जन,6,7
38447,damodar,दामोदर,6,7
38448,netbios,नेटबायोस,8,7
38449,netbook,नेटबुक,6,7
38450,vinfray,विन्फ़्रे,8,7
38451,premiyo,प्रेमियो,8,7
38452,netflix,नेत्फ्लिक्स,11,7
38453,nethaji,नेताजी,6,7
38454,updravi,उपद्रवी,7,7
38455,militry,मिलिट्री,8,7
38456,sarkaar,सरकार,5,7
38457,avashya,अवश्य,5,7
38458,netizen,नेटीजन,6,7
38459,regular,रेगुलर,6,7
38460,granada,ग्रानाडा,8,7
38461,netlink,नेटलिंक,7,7
38462,netmask,नेटमास्क,8,7
38463,netflow,नेटफ्लो,7,7
38464,balaram,बलराम,5,7
38465,sepecat,सेपेकैट,7,7
38466,basemar,बेसेमर,6,7
38467,darbaar,दरबार,5,7
38468,makaila,मकैला,5,7
38469,gumnami,गुमनामी,7,7
38470,slsyuss,सेल्सियस,8,7
38471,tipanni,टिप्पणी,7,7
38472,vitarak,वितरक,5,7
38473,nepomuk,नेपोमक,6,7
38474,related,रिलेटेड,7,7
38475,jadugar,जादुगर,6,7
38476,neptune,नेपच्यून,8,7
38477,kahlate,कहलाते,6,7
38478,teharan,तेहरान,6,7
38479,kahakar,कहकर,4,7
38480,jairomi,जैरेमी,6,7
38481,lahraya,लहराया,6,7
38482,neritic,नेरीटांचली,10,7
38483,sambhav,सम्भव,5,7
38484,pramiyo,प्रेमियो,8,7
38485,golbaal,गोलबॉल,6,7
38486,nervosa,नर्वोज़ा,8,7
38487,ratnali,रत्नाली,7,7
38488,nervous,नर्वस,5,7
38489,bhadohi,भदोही,5,7
38490,vishanu,विषाणु,6,7
38491,puchana,पूछना,5,7
38492,stainer,स्टेनर,6,7
38493,dikhayi,दिखायी,6,7
38494,neutron,न्यूट्रान,9,7
38495,slogans,स्लोगन,6,7
38496,kaantaa,कांता,5,7
38497,chugani,छुगनी,5,7
38498,bachata,बचता,4,7
38499,service,सर्विस,6,7
38500,nikalti,निकलती,6,7
38501,regency,रिजेंसी,7,7
38502,makumba,मैकूंबा,7,7
38503,durhaam,डरहैम,5,7
38504,refunds,रिफंड,5,7
38505,maryada,मर्यादा,7,7
38506,newarke,णेतर्के,7,7
38507,barobar,बराबर,5,7
38508,newbury,न्यूबरी,7,7
38509,dutchen,डचेन,4,7
38510,pudhari,पुढ़ारी,6,7
38511,apvikas,अपविकास,7,7
38512,newline,न्यूलाइन,8,7
38513,newname,नयानाम,6,7
38514,newnham,न्यूहम,6,7
38515,william,विलियम,6,7
38516,newport,न्यूपोर्ट,9,7
38517,neutral,न्यूट्रल,8,7
38518,shakher,शेखर,4,7
38519,dhanvan,धनवान,5,7
38520,giselaa,गिसेला,6,7
38521,lafilan,लाफ्लिन,7,7
38522,gavayan,ग्वायन,6,7
38523,netware,नेट्वेयर,8,7
38524,network,नेटर्वक,7,7
38525,dachman,डचमैन,5,7
38526,dabayen,दबायें,6,7
38527,nikalna,निकलना,6,7
38528,silbhar,सिल्भर,6,7
38529,slovene,स्लोवेनियाई,11,7
38530,neumann,न्यूमान,7,7
38531,aavaara,आवारा,5,7
38532,regions,राज्यों,7,7
38533,schoolo,स्कूलों,7,7
38534,sawalon,सवालों,6,7
38535,wasiyat,बासित,5,7
38536,bachkar,बचकर,4,7
38537,dhoorma,धूम्र,5,7
38538,veoliya,वेओलिया,7,7
38539,neurons,न्युरान,7,7
38540,scotish,स्कॉट‍िश,8,7
38541,harvest,हार्वेस्ट,9,7
38542,tiffeni,टिफेनी,6,7
38543,pakshik,पाक्षिक,7,7
38544,mehgaon,मेहगांव,7,7
38545,dorothy,डोरोथी,6,7
38546,thorium,थोरियम,6,7
38547,musfkar,मुश्फिकर,8,7
38548,mashhur,मशहूर,5,7
38549,skylark,स्काइलार्क,10,7
38550,nitrous,नाइट्रस,7,7
38551,burnpur,बर्नपुर,7,7
38552,bedekar,बेडेकर,6,7
38553,parisar,परिसर,5,7
38554,rojmaro,रोज़मर्रा,9,7
38555,skyfire,स्काइफायर,9,7
38556,traisik,ट्रायासिक,9,7
38557,jurasik,जुरासिक,7,7
38558,camphor,कपूर,4,7
38559,rcvanta,रेवंत,5,7
38560,skydome,स्काइडोम,8,7
38561,chalaye,चलाए,4,7
38562,nivarak,निवारक,6,7
38563,nivrtti,निवृति,6,7
38564,canayan,कैनयन,5,7
38565,baaisve,बाईसवें,7,7
38566,sadguru,सदगुरु,6,7
38567,mavahib,मवाहिब,6,7
38568,newberg,न्यूबर्ग,8,7
38569,tulyata,तुल्यता,7,7
38570,tasneem,तस्नीम,6,7
38571,skyline,स्काईलाइन,9,7
38572,nahanni,ना‍हान्नी,9,7
38573,nitrite,नाइट्राइट,9,7
38574,nischal,निश्चल,6,7
38575,nischol,निश्चल,6,7
38576,servant,सर्वेंट,7,7
38577,hakaido,हॉकाइडो,7,7
38578,haddiyo,हड्डियों,8,7
38579,nishabd,निशब्द,6,7
38580,navinta,नवीनता,6,7
38581,nishant,निशांत,6,7
38582,kinsasa,किन्शासा,8,7
38583,servers,सरवर,4,7
38584,nishtar,निश्तर,6,7
38585,bowling,बॉलिंग,6,7
38586,mcguire,मैग्वायर,8,7
38587,liliput,लिलिपुट,7,7
38588,reading,रीडिंग,6,7
38589,readers,रीडर,4,7
38590,parinam,परिणाम,6,7
38591,burgess,बर्गेस,6,7
38592,daurala,दौराला,6,7
38593,serving,सर्विंग,7,7
38594,reactor,रिएक्ट,6,7
38595,nitrate,नाइट्रेट,8,7
38596,shiviro,शिविरों,7,7
38597,udaysah,उदैसाह,6,7
38598,bhrasht,भ्रष्ट,6,7
38599,niyukti,नियुक्ति,8,7
38600,barbara,बारबरा,6,7
38601,nnactor,नेक्टर,6,7
38602,mehaman,मेहमान,6,7
38603,sarkari,सरकारी,6,7
38604,raynaud,रेनाड,5,7
38605,trentan,ट्रेंटन,7,7
38606,noachis,नोआकीस,6,7
38607,raymond,रेमंड,5,7
38608,shighra,शीघ्र,5,7
38609,kalista,कैलिस्ता,8,7
38610,yuktiyo,युक्तियों,9,7
38611,jujharu,जुझारु,6,7
38612,mahwire,मेहवायर,7,7
38613,zoehrer,ज़ोहरर,5,7
38614,jhumaru,झुमरू,5,7
38615,langdoh,लंगडोह,6,7
38616,nirdali,निर्दली,7,7
38617,triliyo,डुईलियो,7,7
38618,kaarnik,कार्णिक,7,7
38619,nodules,नोड्यूल,7,7
38620,rayanna,रायण्णा,7,7
38621,rajdoot,राजदूत,6,7
38622,udyapur,उदयपुर,6,7
38623,sudaama,सुदामा,6,7
38624,rayters,रायटर्स,7,7
38625,teravad,तेरावड,6,7
38626,narmada,नर्मदा,6,7
38627,islamic,इस्लाम‍िक,9,7
38628,naliyon,नलियों,6,7
38629,aspatal,अस्पताल,7,7
38630,charcot,चार्कोट,7,7
38631,jignesh,जिग्नेश,7,7
38632,nizamia,निज़ामिया,9,7
38633,skoplje,स्कोपजे,7,7
38634,barnard,बर्नार्ड,8,7
38635,nizamut,निज़ामुत,8,7
38636,nizarni,निज़ामी,7,7
38637,algawan,अल्गावन,7,7
38638,naliyin,नलियों,6,7
38639,pharaas,फराज़,4,7
38640,vyvahar,व्यवहार,7,7
38641,razilov,राजीलोव,7,7
38642,ghadiya,घड़ियाँ,7,7
38643,shuddha,शुद्ध,5,7
38644,jahdami,जहदामी,6,7
38645,holberg,होल्बर्ग,8,7
38646,nagkudu,नागकुडू,7,7
38647,shotree,शोत्री,6,7
38648,nirgude,निरगुडे़,8,7
38649,razakar,रजाकार,6,7
38650,mekenry,मैकहेनरी,8,7
38651,everest,एवरेस्ट,7,7
38652,niscair,निस्केयर,8,7
38653,ekatrit,एकत्रित,7,7
38654,rearing,रियरिंग,7,7
38655,kavesta,क्वेस्टा,8,7
38656,merkiya,मेर्किया,8,7
38657,slavery,स्लेवरी,7,7
38658,nilmani,नीलमणि,6,7
38659,nilmoni,नीलमणि,6,7
38660,lakshyo,लक्ष्यों,8,7
38661,stiwans,स्टीवन्स,8,7
38662,recruit,रंगरुट,6,7
38663,alfonse,अल्फोंसे,8,7
38664,nijasva,निजस्व,6,7
38665,samuche,समूचे,5,7
38666,nimbark,निम्बार्क,9,7
38667,muslimo,मुस्लिमों,9,7
38668,serious,सीरियस,6,7
38669,sermons,सर्मन्स,7,7
38670,nimehsa,निमेष,5,7
38671,toofaan,तूफान,5,7
38672,sidonia,सिडोनिया,8,7
38673,nimhans,निमहंस,6,7
38674,pahhale,पहले,4,7
38675,serozha,सेरोजा,6,7
38676,parvati,पार्वती,7,7
38677,ninaivu,निनायवु,7,7
38678,sangtah,संग्रह,6,7
38679,srimayi,श्रीमयी,7,7
38680,nilgiri,नीलगिरि,7,7
38681,slaying,स्लेईंग,7,7
38682,nikamma,निकम्मा,7,7
38683,niketan,निकेतन,6,7
38684,nuksaan,नुकसान,6,7
38685,nikitin,निकीतिन,7,7
38686,sedding,बहा,3,7
38687,niklaus,निकोलास,7,7
38688,reddiar,रेड्डियार,9,7
38689,nikolas,निकोलस,6,7
38690,suffren,सफ्रेन,6,7
38691,nikolay,निकोलय,6,7
38692,maijune,मईजून,5,7
38693,totemic,टोटेमिक,7,7
38694,goodwin,गुडविन,6,7
38695,anokhaa,अनोखा,5,7
38696,recycle,रिसाइकिल,8,7
38697,truckin,ट्रकिन,6,7
38698,spenish,स्पेनिश,7,7
38699,gujraat,गुजरात,6,7
38700,serials,सीरियल,6,7
38701,anginat,अनगिनत,6,7
38702,nilayam,निलयम,5,7
38703,rasayan,रसायन,5,7
38704,eastman,ईस्टमेन,7,7
38705,nileema,नीलिमा,6,7
38706,nepalis,नेपालियों,9,7
38707,deloraa,डेलोरा,6,7
38708,nineveh,नीनवा,5,7
38709,nirguna,निर्गुण,7,7
38710,videshi,विदेशी,6,7
38711,nirjala,निर्जला,7,7
38712,nirjiva,निर्जीव,7,7
38713,sochkar,सोंचकर,6,7
38714,nirmala,निर्मल,6,7
38715,tarikah,तारि़काह,8,7
38716,chinnar,चिन्नार,7,7
38717,fleming,फ्लेमिंग,8,7
38718,pilgrim,पिलग्रिम,8,7
38719,nirodha,निरोध,5,7
38720,nirrnal,निर्मल,6,7
38721,sanyukt,संयुक्ता,8,7
38722,nirukta,निरुक्त,7,7
38723,rebecca,रिबैका,6,7
38724,jupiter,ज्यूपिटर,8,7
38725,rebates,रियायतें,8,7
38726,teynith,टेनिथ,5,7
38727,ramdoss,रामदास,6,7
38728,asankhy,असंख्य,6,7
38729,nirvana,निर्वाण,7,7
38730,suleman,सुलेमान,7,7
38731,janaral,जनरल,4,7
38732,serteah,सरतिया,6,7
38733,ninevah,निनवेह,6,7
38734,receive,रिसीव,5,7
38735,chukchi,चुकाची,6,7
38736,ningxia,निंगशिया,8,7
38737,sakhati,सख्ती,5,7
38738,niobium,नायोबियम,8,7
38739,pahnave,पहनावे,6,7
38740,recipes,रेसिपि,6,7
38741,aarambh,आरंभ,4,7
38742,nipigon,निपिगन,6,7
38743,nipples,निपलज़,6,7
38744,ghattam,घातम,4,7
38745,ratnesh,रत्नेश,6,7
38746,serpent,सर्पेंट,7,7
38747,ridaoot,रीडाउट,6,7
38748,ganitiy,गणितीय,6,7
38749,nirajan,नीराजन,6,7
38750,automan,ओटोमन,5,7
38751,naspers,नैस्पर्स,8,7
38752,fasting,नमाज़,4,7
38753,dhanbad,धनबाद,5,7
38754,maugham,मॉघम,4,7
38755,jangiri,ज़ागीरी,6,7
38756,gudwala,गड़वाल,5,7
38757,slashes,स्लैश,5,7
38758,vangana,वॉगन,4,7
38759,ekdisha,एकदिशा,6,7
38760,charvak,चार्वाक,7,7
38761,makhani,मखानी,5,7
38762,gananya,गणन्य,5,7
38763,lagatar,लगातार,6,7
38764,mugiyam,म्युज़ियम,8,7
38765,glarten,ग्लैटन,6,7
38766,maowadi,माओवादी,7,7
38767,rajneti,राजनेत्री,9,7
38768,girftar,गिरफ्तार,8,7
38769,clatsop,क्लैटसॉप,8,7
38770,nashini,नाशिनी,6,7
38771,tijukaa,तिजुका,6,7
38772,shwasan,श्वसन,5,7
38773,narwana,नरवाना,6,7
38774,nasikas,नासिकांए,8,7
38775,vedvyas,वेदव्यास,8,7
38777,ghoomte,घूमते,5,7
38778,progrss,प्रोग्रेस,9,7
38779,krokuta,क्रोकुटा,8,7
38780,aadarsh,आदर्श,5,7
38781,karthej,कार्थेज,7,7
38782,kannade,कन्नड़,6,7
38783,yavarat,एवरेट,5,7
38784,nastran,नास्ट्रान,9,7
38785,akushal,अकुशल,5,7
38786,russian,रशियन,5,7
38787,snellen,स्नेलन,6,7
38788,margoux,मारगौक्स,8,7
38789,bhojpur,भोजपुर,6,7
38790,snippet,स्निपेट,7,7
38791,ekvarni,एकवर्णी,7,7
38792,nariman,नरीमन,5,7
38793,snipers,स्निपर,6,7
38794,netrutw,नेतृत्व,7,7
38795,patisad,प्रतिसाद,8,7
38796,sniffer,स्निफर,6,7
38797,nakodar,नकोदर,5,7
38798,battice,बैटिस,5,7
38799,vikiran,विकिरण,6,7
38800,leekork,लीकॉक,5,7
38801,naidani,नैदानिक,7,7
38802,vajihah,वजीहाह,6,7
38803,kairaah,कैराह,5,7
38804,juliyas,जुलियस,6,7
38805,narpati,नरपति,5,7
38806,rhenock,रिनाक,5,7
38807,rhenium,रेनियम,6,7
38808,maasook,माशूक,5,7
38809,narsimh,नरसिंह,6,7
38810,bhoomia,भूमिका,6,7
38811,narsinh,नरसी,4,7
38812,reymont,रेमांट,6,7
38813,natakam,नाटकम्,6,7
38814,gawahon,गवाहों,6,7
38815,natalie,नटेली,5,7
38816,khurana,खुराना,6,7
38817,reviews,रिव्यूज,7,7
38818,naamran,नॉर्मन,6,7
38819,sigrani,सिर्गोनी,8,7
38820,naugama,नौगामा,6,7
38821,reverts,रिवर्ट,6,7
38822,reversi,रिवर्सी,7,7
38823,revenue,रेवेन्यु,8,7
38824,nauheed,नौहीद,5,7
38825,nauhwar,नौहवार,6,7
38826,paijang,पैंजंग,6,7
38827,revenge,रिवेंज,6,7
38828,medical,मेडिकल,6,7
38829,naurang,नौरंग,5,7
38830,shikawa,शिकवा,5,7
38831,bhamini,भामिनी,6,7
38832,rasoiye,रसोईए,5,7
38833,narayan,नारायण,6,7
38834,naushad,नौशाद,5,7
38835,rujhano,रुझानों,7,7
38836,smsnkyk,समसंख्यक,8,7
38837,mansvee,मनस्वी,6,7
38838,hainsee,हैंसी,5,7
38839,revival,रिवाइवल,7,7
38840,pollard,पोलार्ड,7,7
38841,dakshta,दक्षता,6,7
38842,bahreen,बहरीन,5,7
38843,natanam,नटनम,4,7
38844,jalaput,जालापुत,7,7
38845,linaeve,लिनाएव,6,7
38846,natekar,नटेकर,5,7
38847,triveni,त्रिवेणी,8,7
38848,natesan,नटेसन,5,7
38849,baluran,बालुरान,7,7
38850,unhonen,उन्होंने,8,7
38851,yaachit,याचित,5,7
38852,karenge,करेंगे,6,7
38853,choupan,चोपन,4,7
38854,mukadme,मुकदमे,6,7
38855,mukhija,मुखीजा,6,7
38856,amalesh,अमलेश,5,7
38857,nations,जातियों,7,7
38858,majahab,मजहब,4,7
38859,natives,निवासी,6,7
38860,carriar,करियर,5,7
38861,barasat,बारासात,7,7
38862,toyeren,टोएरे,5,7
38863,nattaka,नट्टक,5,7
38864,terlaan,टेलॉन,5,7
38865,fahraya,फहराया,6,7
38866,prainam,परिणाम,6,7
38867,reunion,रियुनियन,8,7
38868,vineeta,विनीता,6,7
38869,narbada,नर्बदा,6,7
38870,jannang,जननांग,6,7
38871,grayson,ग्रेसन,6,7
38872,nanduti,नंदौती,6,7
38873,guruvar,गुरुवार,7,7
38874,nandyal,नंद्याल,7,7
38875,ricksha,रिक्शा,6,7
38876,odesius,ओडेसियस,7,7
38877,sthapti,स्थापित,7,7
38878,amazing,कमाल,4,7
38879,sellers,सेलर्स,6,7
38880,baavari,बावरी,5,7
38881,nanital,नैनीताल,7,7
38882,netritv,नेतृत्व,7,7
38883,rickets,रिकेट,5,7
38884,nanjing,नानजिंग,7,7
38885,lokboli,लोकबोली,7,7
38886,ricinin,रिसिनिन,7,7
38887,aarnate,आरनॉट,5,7
38888,manthal,मंथल,4,7
38889,ajardah,अजरदाह,6,7
38890,nannaya,नन्नय,5,7
38891,ramanuj,रामानुज,7,7
38892,akhlaaq,अखलाक,5,7
38893,jainism,जैनिज़्म,7,7
38894,chiyang,चियांग,6,7
38895,shripad,श्रीपद,6,7
38896,riemann,रीमान,5,7
38897,nanalal,नाना,4,7
38898,padausi,पडौसी,5,7
38899,schooly,स्कूली,6,7
38900,diacici,ड‍िअस‍ीसी,9,7
38901,aathavi,आठवीं,5,7
38902,irdgird,इर्दगिर्द,9,7
38903,chandra,चन्द्र,6,7
38904,nandana,नंदन,4,7
38905,prabodh,प्रबोध,6,7
38906,occured,हुआ,3,7
38907,sochaan,सोचां,5,7
38908,fareham,फेयरहैम,7,7
38909,chopada,चोपड़ा,6,7
38910,nandika,नंदिका,6,7
38911,jahrile,जहरीले,6,7
38912,kaidida,कैंडिडा,7,7
38913,nandini,नंदिनी,6,7
38914,bhogada,भाँगड़ा,6,7
38915,nandita,नंदिता,6,7
38916,multani,मुल्तानी,8,7
38917,sherman,शेर्मन,6,7
38918,katrina,कैटरीना,7,7
38919,richter,रिक्ट,5,7
38920,nanning,नाननींग,7,7
38921,richman,रिचमैन,6,7
38922,madatri,मइत्री,6,7
38923,napster,नैप्स्टर,8,7
38924,selucas,सेल्युकस,8,7
38925,swamitv,स्वामित्व,9,7
38926,rhymers,राईमर्ज,7,7
38927,muralee,मुराली,6,7
38928,naraina,नरैना,5,7
38929,rajhams,राजहंस,6,7
38930,maidani,मैदानी,6,7
38931,narampu,नरांपु,6,7
38932,apvahan,अपवहन,5,7
38933,shilpaa,शिल्पा,6,7
38934,periyar,पेरियार,7,7
38935,rhodium,रोडियम,6,7
38936,selucus,सेल्युकस,8,7
38937,sambhog,संभोग,5,7
38938,imaging,इमेंजिंग,8,7
38939,narayam,नारायम,6,7
38940,rhodeos,रोडोस,5,7
38941,magroor,मगरूर,5,7
38942,coretta,कोरीटा,6,7
38943,snooker,स्नूकर,6,7
38944,gancier,गॉन्सियर,8,7
38945,jalwala,जलबाला,6,7
38946,vitarit,वितरित,6,7
38947,brigten,ब्राइटन,7,7
38948,chhatra,छात्र,5,7
38949,sachche,सच्चे,5,7
38950,bigadti,बिगड़ती,7,7
38951,shaheen,शाहीन,5,7
38952,jainiya,जैनिया,6,7
38953,dobtuja,दोब्रुजा,8,7
38954,selling,सेलिंंग,7,7
38955,muktsid,मुक़्तसिद,8,7
38956,ricardo,रिकार्डो,8,7
38957,nanpara,नानपारा,7,7
38958,sellouk,शेलोक,5,7
38959,yaivani,यौवनी,5,7
38960,naoroji,नवरोजी,6,7
38961,tanjwel,टैज़वेल,6,7
38962,dutarfa,दुतरफ़ा,7,7
38963,avyvakt,अव्यक्त,7,7
38964,sanjana,संजना,5,7
38965,invoice,ईवंस,4,7
38966,naphtha,नाप्था,6,7
38967,rakhate,रखते,4,7
38968,snyojhk,संयोज़क,7,7
38969,ribbons,रिबन,4,7
38970,napkins,नैपकिन,6,7
38971,sakshat,साक्षात्,8,7
38972,liyakat,लियाकत,6,7
38973,selsate,सैलसेट,6,7
38974,returns,रिटर्न,6,7
38975,retting,रेटिंग,6,7
38976,smritis,स्मृतियों,9,7
38977,agniprv,अग्निप्रव,9,7
38978,parmtap,परंतप,5,7
38979,needham,नीडहम,5,7
38980,monikar,मोनिकर,6,7
38981,martian,मार्शियन,8,7
38982,manviya,मानवीय,6,7
38983,animate,चेतन,4,7
38984,anuchit,अनुचित,6,7
38985,dhruthi,धृति,4,7
38986,renkoji,रेंकोजी,7,7
38987,sennara,सेनारा,6,7
38988,sisters,सिस्टर्स,8,7
38989,fenstin,फ़ेनस्टिन,8,7
38990,renewal,रिन्यूअल,8,7
38991,renette,रेनेट,5,7
38992,railway,रेल्वे,6,7
38993,selsius,सेल्सियस,8,7
38994,kuldeep,कुलदीप,6,7
38995,bandera,बैंडेरा,7,7
38996,fitness,फिटनेस,6,7
38997,vastuta,वस्तुत,6,7
38998,roberts,रॉर्बट्स,8,7
38999,neemuch,नीमच,4,7
39000,locarno,लोकार्नो,8,7
39001,parshva,पार्श्व,7,7
39002,vastuon,वस्तुओं,7,7
39003,saadhan,साधन,4,7
39004,biochem,बायोकेम,7,7
39005,reports,रिपोटों,7,7
39006,manipur,मणिपुर,6,7
39007,chanpak,चंपक,4,7
39008,shabeer,शब्बीर,6,7
39009,bhatnee,भटनी,4,7
39010,soutela,सौतेला,6,7
39011,jawelin,जावेलिन,7,7
39012,harakat,हरकत,4,7
39013,senigar,सैनिगर,6,7
39014,sautele,सौतेले,6,7
39015,nearest,निअरेस्ट,8,7
39016,neasden,नीज़डन,6,7
39017,trushna,तृष्णा,6,7
39018,nebulae,नेबुले,6,7
39019,slowmen,स्लोमेन,7,7
39020,kruddha,क्रुद्ध,7,7
39021,replace,रिप्लेस,7,7
39022,hanuman,हनुमान,6,7
39023,masterd,मस्टर्ड,7,7
39024,swabhav,स्वभाव,6,7
39025,shudron,शुद्रों,7,7
39026,kalmata,कलमाटा,6,7
39027,ummyyah,उम्मय्याह,9,7
39028,renders,रेंडर,5,7
39029,ansorth,अनसोर्थ,7,7
39030,shourie,शौरी,4,7
39031,avasaro,अवसरों,6,7
39032,nellore,नेलोर,5,7
39033,remarks,रिमार्कस्,9,7
39034,upakarn,उपकरण,5,7
39035,tathash,तथाश्,5,7
39036,kshakti,शक्ति,5,7
39037,janelle,जैनेल,5,7
39038,nelumbo,नीलम्बो,7,7
39039,shareon,शेयरों,6,7
39040,lucinda,ल्यूसिंडा,9,7
39041,anashya,अनाश्य,6,7
39042,sensors,सेंसर,5,7
39043,sentbox,सेटबाक्स,8,7
39044,neminem,नेमिनेम,7,7
39045,devtaon,देवताओं,7,7
39046,randayi,रंदायी,6,7
39047,nendran,नेन्ट्रंन,9,7
39048,senthil,सेंथिल,6,7
39049,bithuin,बीथुइन,6,7
39050,reliant,रिलायन्ट,8,7
39051,adaalat,अदालत,5,7
39052,license,लाइन्स,6,7
39053,bhanjai,भंजाई,5,7
39054,kudmiyo,कुर्मियों,9,7
39055,mardani,मरदानी,6,7
39056,nekiram,नेकीराम,7,7
39057,rendall,रेंडाल,6,7
39058,acrolab,आर्कोलैब,8,7
39059,passion,पैशन,4,7
39060,renault,रेनोल्ट,7,7
39061,negrito,गेग्रीटो,8,7
39062,smarika,स्मारिका,8,7
39063,negroes,नीग्रो,6,7
39064,negroid,नीग्रो,6,7
39065,biotech,बायोटेक,7,7
39066,triniti,ट्रिनिटी,8,7
39067,nehtaur,नेहटौर,6,7
39068,removal,रिमूवल,6,7
39069,muktadi,मुक्तादि,8,7
39070,revoult,रिवॉल्ट,7,7
39071,against,अगेंस्ट,7,7
39072,jainath,जयनाथ,5,7
39073,sensing,सेंसिंग,7,7
39074,chhapne,छपने,4,7
39075,neiphiu,नेफियू,6,7
39076,kakshon,कक्षों,6,7
39077,gulshan,गुलशन,5,7
39078,saypras,सायप्रस,7,7
39079,rukavat,रुकावट,6,7
39080,vellore,वेल्लोर,7,7
39081,senghor,सेंघोर,6,7
39082,bagutta,बगुटा,5,7
39083,pathkon,पाठकों,6,7
39084,nitigat,नीतिगत,6,7
39085,restore,रिस्टोर,7,7
39086,jackway,जैक्वेस,7,7
39087,charnon,चरणों,5,7
39088,vajimah,वज़ीमाह,6,7
39089,cmander,कमांडर,6,7
39090,navjyot,नवज्योत,7,7
39091,navmtna,नवरत्न,6,7
39092,seminar,सेमिनार,7,7
39093,restart,रिस्टार्ट,9,7
39094,kuintin,कुइंतिन,7,7
39095,ghulmil,घुलमिल,6,7
39096,bandhta,बाँधता,6,7
39097,navrang,नवरंग,5,7
39098,fatigad,फतिहगढ़,6,7
39099,respite,रेस्पाइट्,9,7
39100,ravaiya,रवैया,5,7
39101,karyrat,कार्यरत,7,7
39102,uddeshy,उद्देश्य,8,7
39103,navroze,नवरोज़,6,7
39104,navsari,नवसारी,6,7
